sale_id,customer_id,country,product_id,product_name,category,quantity,unit_price,discount,amount,event_ts
537,66,FR,104,Mouse,Accessories,4,49.0,0.1,176.4,2026-01-11T12:15:00+00:00
538,72,ES,104,Mouse,Accessories,3,49.0,0.0,147.0,2026-03-14T01:55:00+00:00
539,33,FR,107,Server Mini,Servers,1,2199.0,0.0,2199.0,2026-04-16T06:40:00+00:00
540,10,ES,101,Laptop Pro,Computers,4,1299.0,0.0,5196.0,2026-05-08T12:01:00+00:00
541,9,BE,105,Dock USB-C,Accessories,1,159.0,0.0,159.0,2026-06-19T23:43:00+00:00
542,61,IT,101,Laptop Pro,Computers,3,1299.0,0.05,3702.15,2026-02-02T18:21:00+00:00
543,99,ES,102,Monitor 27,Displays,4,349.0,0.0,1396.0,2026-06-12T06:17:00+00:00
544,49,BE,104,Mouse,Accessories,4,49.0,0.05,186.2,2026-01-15T14:37:00+00:00
545,88,DE,106,Webcam HD,Accessories,5,99.0,0.0,495.0,2026-04-29T23:20:00+00:00
546,45,DE,101,Laptop Pro,Computers,2,1299.0,0.1,2338.2,2026-03-13T13:17:00+00:00
547,68,IT,102,Monitor 27,Displays,2,349.0,0.0,698.0,2026-05-18T15:47:00+00:00
548,3,BE,103,Keyboard,Accessories,4,79.0,0.1,284.4,2026-03-19T05:02:00+00:00
549,69,DE,104,Mouse,Accessories,2,49.0,0.0,98.0,2026-03-25T20:30:00+00:00
550,45,DE,102,Monitor 27,Displays,3,349.0,0.0,1047.0,2026-06-20T15:36:00+00:00
551,93,ES,107,Server Mini,Servers,1,2199.0,0.0,2199.0,2026-05-28T08:39:00+00:00
552,85,FR,104,Mouse,Accessories,5,49.0,0.0,245.0,2026-02-13T19:29:00+00:00
553,27,DE,101,Laptop Pro,Computers,1,1299.0,0.1,1169.1,2026-01-07T02:41:00+00:00
554,58,ES,105,Dock USB-C,Accessories,1,159.0,0.0,159.0,2026-05-15T19:28:00+00:00
555,6,ES,104,Mouse,Accessories,4,49.0,0.0,196.0,2026-04-09T06:14:00+00:00
556,28,ES,107,Server Mini,Servers,1,2199.0,0.0,2199.0,2026-04-02T17:33:00+00:00
557,38,DE,102,Monitor 27,Displays,5,349.0,0.0,1745.0,2026-04-16T03:01:00+00:00
558,77,DE,107,Server Mini,Servers,3,2199.0,0.0,6597.0,2026-02-24T22:25:00+00:00
559,19,FR,106,Webcam HD,Accessories,5,99.0,0.0,495.0,2026-03-17T06:52:00+00:00
560,39,FR,103,Keyboard,Accessories,1,79.0,0.1,71.1,2026-06-22T16:08:00+00:00
561,76,FR,106,Webcam HD,Accessories,2,99.0,0.05,188.1,2026-04-12T04:32:00+00:00
562,64,BE,101,Laptop Pro,Computers,3,1299.0,0.05,3702.15,2026-05-24T01:13:00+00:00
563,68,IT,103,Keyboard,Accessories,4,79.0,0.05,300.2,2026-01-28T03:56:00+00:00
564,39,FR,104,Mouse,Accessories,2,49.0,0.1,88.2,2026-03-28T04:50:00+00:00
565,31,BE,107,Server Mini,Servers,2,2199.0,0.0,4398.0,2026-06-06T02:39:00+00:00
566,91,FR,102,Monitor 27,Displays,4,349.0,0.0,1396.0,2026-04-13T09:06:00+00:00
567,53,DE,104,Mouse,Accessories,5,49.0,0.1,220.5,2026-01-25T09:51:00+00:00
568,50,DE,102,Monitor 27,Displays,3,349.0,0.0,1047.0,2026-03-02T02:56:00+00:00
569,83,DE,101,Laptop Pro,Computers,4,1299.0,0.0,5196.0,2026-01-17T19:58:00+00:00
570,69,DE,106,Webcam HD,Accessories,2,99.0,0.0,198.0,2026-02-18T20:55:00+00:00
571,49,BE,106,Webcam HD,Accessories,5,99.0,0.1,445.5,2026-01-08T04:47:00+00:00
572,10,ES,102,Monitor 27,Displays,5,349.0,0.1,1570.5,2026-02-09T12:09:00+00:00
573,62,FR,102,Monitor 27,Displays,3,349.0,0.0,1047.0,2026-06-15T11:27:00+00:00
574,2,DE,102,Monitor 27,Displays,2,349.0,0.0,698.0,2026-05-16T23:09:00+00:00
575,97,ES,104,Mouse,Accessories,2,49.0,0.1,88.2,2026-05-09T02:48:00+00:00
576,27,DE,104,Mouse,Accessories,2,49.0,0.1,88.2,2026-02-28T13:09:00+00:00
577,100,BE,103,Keyboard,Accessories,4,79.0,0.05,300.2,2026-04-08T03:33:00+00:00
578,84,ES,103,Keyboard,Accessories,3,79.0,0.0,237.0,2026-03-07T11:18:00+00:00
579,66,FR,104,Mouse,Accessories,4,49.0,0.0,196.0,2026-05-27T03:33:00+00:00
580,93,ES,104,Mouse,Accessories,3,49.0,0.0,147.0,2026-03-09T11:38:00+00:00
581,41,BE,104,Mouse,Accessories,1,49.0,0.1,44.1,2026-06-07T07:14:00+00:00
582,29,ES,106,Webcam HD,Accessories,2,99.0,0.0,198.0,2026-02-17T11:20:00+00:00
583,71,FR,105,Dock USB-C,Accessories,5,159.0,0.05,755.25,2026-02-23T17:42:00+00:00
584,20,IT,102,Monitor 27,Displays,3,349.0,0.0,1047.0,2026-03-11T03:32:00+00:00
585,73,DE,107,Server Mini,Servers,2,2199.0,0.05,4178.1,2026-04-11T05:47:00+00:00
586,84,ES,106,Webcam HD,Accessories,3,99.0,0.0,297.0,2026-05-19T23:10:00+00:00
587,63,BE,106,Webcam HD,Accessories,4,99.0,0.05,376.2,2026-01-31T15:01:00+00:00
588,94,BE,107,Server Mini,Servers,3,2199.0,0.0,6597.0,2026-01-26T11:29:00+00:00
589,93,ES,105,Dock USB-C,Accessories,4,159.0,0.0,636.0,2026-06-16T21:59:00+00:00
590,70,FR,106,Webcam HD,Accessories,1,99.0,0.1,89.1,2026-01-07T03:46:00+00:00
591,10,ES,107,Server Mini,Servers,1,2199.0,0.0,2199.0,2026-03-17T01:46:00+00:00
592,18,BE,107,Server Mini,Servers,2,2199.0,0.0,4398.0,2026-05-09T17:40:00+00:00
593,20,IT,101,Laptop Pro,Computers,2,1299.0,0.1,2338.2,2026-03-25T00:20:00+00:00
594,48,DE,101,Laptop Pro,Computers,5,1299.0,0.1,5845.5,2026-06-16T03:52:00+00:00
595,62,FR,106,Webcam HD,Accessories,4,99.0,0.0,396.0,2026-01-02T04:53:00+00:00
596,69,DE,105,Dock USB-C,Accessories,4,159.0,0.0,636.0,2026-01-04T01:04:00+00:00
597,68,IT,106,Webcam HD,Accessories,3,99.0,0.1,267.3,2026-02-22T04:33:00+00:00
598,3,BE,105,Dock USB-C,Accessories,4,159.0,0.0,636.0,2026-01-20T11:33:00+00:00
599,13,BE,105,Dock USB-C,Accessories,2,159.0,0.0,318.0,2026-02-04T22:33:00+00:00
600,80,DE,105,Dock USB-C,Accessories,3,159.0,0.0,477.0,2026-02-18T15:57:00+00:00
601,51,IT,101,Laptop Pro,Computers,3,1299.0,0.05,3702.15,2026-03-25T13:23:00+00:00
602,73,DE,102,Monitor 27,Displays,2,349.0,0.0,698.0,2026-05-05T12:37:00+00:00
603,11,ES,106,Webcam HD,Accessories,1,99.0,0.0,99.0,2026-03-15T18:41:00+00:00
604,49,BE,104,Mouse,Accessories,5,49.0,0.05,232.75,2026-01-11T05:10:00+00:00
605,82,BE,101,Laptop Pro,Computers,2,1299.0,0.0,2598.0,2026-04-01T23:54:00+00:00
606,56,DE,106,Webcam HD,Accessories,3,99.0,0.1,267.3,2026-06-06T04:29:00+00:00
607,13,BE,105,Dock USB-C,Accessories,1,159.0,0.0,159.0,2026-02-08T11:41:00+00:00
608,89,BE,105,Dock USB-C,Accessories,4,159.0,0.0,636.0,2026-01-09T11:25:00+00:00
609,10,ES,106,Webcam HD,Accessories,3,99.0,0.1,267.3,2026-04-13T14:00:00+00:00
610,85,FR,101,Laptop Pro,Computers,2,1299.0,0.0,2598.0,2026-01-03T20:24:00+00:00
611,27,DE,105,Dock USB-C,Accessories,2,159.0,0.05,302.1,2026-06-19T02:18:00+00:00
612,10,ES,103,Keyboard,Accessories,2,79.0,0.1,142.2,2026-02-13T18:38:00+00:00
613,73,DE,107,Server Mini,Servers,4,2199.0,0.1,7916.4,2026-03-02T09:20:00+00:00
614,50,DE,107,Server Mini,Servers,2,2199.0,0.0,4398.0,2026-04-02T03:59:00+00:00
615,96,BE,103,Keyboard,Accessories,1,79.0,0.0,79.0,2026-03-21T13:40:00+00:00
616,30,FR,107,Server Mini,Servers,1,2199.0,0.0,2199.0,2026-04-21T04:01:00+00:00
617,99,ES,105,Dock USB-C,Accessories,5,159.0,0.05,755.25,2026-05-21T19:42:00+00:00
618,42,IT,101,Laptop Pro,Computers,3,1299.0,0.05,3702.15,2026-03-31T07:28:00+00:00
619,30,FR,103,Keyboard,Accessories,5,79.0,0.05,375.25,2026-03-20T14:46:00+00:00
620,24,IT,106,Webcam HD,Accessories,5,99.0,0.05,470.25,2026-01-16T14:24:00+00:00
621,99,ES,105,Dock USB-C,Accessories,3,159.0,0.0,477.0,2026-05-10T19:37:00+00:00
622,10,ES,101,Laptop Pro,Computers,3,1299.0,0.0,3897.0,2026-03-11T04:14:00+00:00
623,92,IT,107,Server Mini,Servers,2,2199.0,0.05,4178.1,2026-02-27T15:35:00+00:00
624,47,DE,101,Laptop Pro,Computers,1,1299.0,0.0,1299.0,2026-06-21T15:51:00+00:00
625,40,BE,104,Mouse,Accessories,3,49.0,0.0,147.0,2026-01-19T14:39:00+00:00
626,17,DE,101,Laptop Pro,Computers,2,1299.0,0.05,2468.1,2026-03-23T17:01:00+00:00
627,72,ES,105,Dock USB-C,Accessories,5,159.0,0.05,755.25,2026-01-19T19:17:00+00:00
628,4,FR,101,Laptop Pro,Computers,3,1299.0,0.1,3507.3,2026-01-17T22:36:00+00:00
629,77,DE,105,Dock USB-C,Accessories,3,159.0,0.05,453.15,2026-01-03T05:55:00+00:00
630,38,DE,104,Mouse,Accessories,4,49.0,0.0,196.0,2026-05-12T22:53:00+00:00
631,72,ES,102,Monitor 27,Displays,5,349.0,0.1,1570.5,2026-01-31T20:55:00+00:00
632,88,DE,104,Mouse,Accessories,2,49.0,0.0,98.0,2026-02-18T22:55:00+00:00
633,39,FR,103,Keyboard,Accessories,4,79.0,0.0,316.0,2026-01-12T12:25:00+00:00
634,22,ES,104,Mouse,Accessories,3,49.0,0.05,139.65,2026-02-24T13:38:00+00:00
635,62,FR,107,Server Mini,Servers,1,2199.0,0.0,2199.0,2026-02-15T19:41:00+00:00
636,32,FR,106,Webcam HD,Accessories,4,99.0,0.1,356.4,2026-04-23T06:16:00+00:00
637,26,FR,104,Mouse,Accessories,1,49.0,0.0,49.0,2026-02-25T11:04:00+00:00
638,1,FR,104,Mouse,Accessories,3,49.0,0.1,132.3,2026-03-11T03:45:00+00:00
639,43,DE,104,Mouse,Accessories,3,49.0,0.05,139.65,2026-05-29T10:52:00+00:00
640,84,ES,105,Dock USB-C,Accessories,2,159.0,0.0,318.0,2026-02-28T09:00:00+00:00
641,78,BE,106,Webcam HD,Accessories,2,99.0,0.05,188.1,2026-02-27T04:41:00+00:00
642,23,FR,104,Mouse,Accessories,3,49.0,0.0,147.0,2026-05-14T18:42:00+00:00
643,89,BE,106,Webcam HD,Accessories,4,99.0,0.1,356.4,2026-05-23T08:29:00+00:00
644,32,FR,103,Keyboard,Accessories,4,79.0,0.0,316.0,2026-05-29T15:19:00+00:00
645,51,IT,103,Keyboard,Accessories,1,79.0,0.1,71.1,2026-02-06T08:56:00+00:00
646,76,FR,105,Dock USB-C,Accessories,2,159.0,0.1,286.2,2026-01-05T21:35:00+00:00
647,94,BE,104,Mouse,Accessories,2,49.0,0.05,93.1,2026-05-26T05:08:00+00:00
648,38,DE,107,Server Mini,Servers,1,2199.0,0.05,2089.05,2026-05-03T12:17:00+00:00
649,64,BE,102,Monitor 27,Displays,3,349.0,0.0,1047.0,2026-02-15T23:58:00+00:00
650,85,FR,102,Monitor 27,Displays,4,349.0,0.05,1326.2,2026-01-14T11:09:00+00:00
651,58,ES,105,Dock USB-C,Accessories,4,159.0,0.1,572.4,2026-03-14T23:08:00+00:00
652,69,DE,105,Dock USB-C,Accessories,4,159.0,0.1,572.4,2026-01-07T16:37:00+00:00
653,47,DE,106,Webcam HD,Accessories,5,99.0,0.1,445.5,2026-04-27T04:15:00+00:00
654,11,ES,101,Laptop Pro,Computers,2,1299.0,0.0,2598.0,2026-01-31T06:44:00+00:00
655,83,DE,105,Dock USB-C,Accessories,1,159.0,0.1,143.1,2026-04-28T10:11:00+00:00
656,87,FR,106,Webcam HD,Accessories,4,99.0,0.0,396.0,2026-05-25T22:47:00+00:00
657,56,DE,101,Laptop Pro,Computers,1,1299.0,0.0,1299.0,2026-02-17T02:26:00+00:00
658,29,ES,105,Dock USB-C,Accessories,5,159.0,0.1,715.5,2026-04-16T16:19:00+00:00
659,89,BE,105,Dock USB-C,Accessories,2,159.0,0.05,302.1,2026-03-10T02:33:00+00:00
660,51,IT,104,Mouse,Accessories,5,49.0,0.1,220.5,2026-01-28T10:36:00+00:00
661,45,DE,101,Laptop Pro,Computers,4,1299.0,0.0,5196.0,2026-02-23T18:45:00+00:00
662,54,BE,101,Laptop Pro,Computers,1,1299.0,0.0,1299.0,2026-03-05T09:52:00+00:00
663,40,BE,103,Keyboard,Accessories,4,79.0,0.0,316.0,2026-04-05T20:47:00+00:00
664,62,FR,103,Keyboard,Accessories,4,79.0,0.0,316.0,2026-03-21T18:22:00+00:00
665,93,ES,106,Webcam HD,Accessories,4,99.0,0.0,396.0,2026-01-13T05:29:00+00:00
666,39,FR,101,Laptop Pro,Computers,1,1299.0,0.0,1299.0,2026-06-04T14:07:00+00:00
667,44,ES,106,Webcam HD,Accessories,1,99.0,0.0,99.0,2026-06-19T06:53:00+00:00
668,95,IT,102,Monitor 27,Displays,5,349.0,0.0,1745.0,2026-04-11T11:19:00+00:00
669,21,DE,103,Keyboard,Accessories,5,79.0,0.05,375.25,2026-03-26T02:44:00+00:00
670,30,FR,107,Server Mini,Servers,4,2199.0,0.0,8796.0,2026-02-03T22:20:00+00:00
671,82,BE,106,Webcam HD,Accessories,4,99.0,0.05,376.2,2026-01-06T07:32:00+00:00
672,95,IT,105,Dock USB-C,Accessories,2,159.0,0.05,302.1,2026-04-18T19:22:00+00:00
673,55,ES,104,Mouse,Accessories,1,49.0,0.0,49.0,2026-02-07T11:05:00+00:00
674,36,DE,107,Server Mini,Servers,1,2199.0,0.1,1979.1,2026-01-19T12:33:00+00:00
675,69,DE,102,Monitor 27,Displays,3,349.0,0.0,1047.0,2026-02-05T21:01:00+00:00
676,59,DE,101,Laptop Pro,Computers,3,1299.0,0.05,3702.15,2026-04-07T01:37:00+00:00
677,82,BE,103,Keyboard,Accessories,5,79.0,0.05,375.25,2026-04-22T06:50:00+00:00
678,51,IT,105,Dock USB-C,Accessories,1,159.0,0.0,159.0,2026-03-06T01:50:00+00:00
679,59,DE,105,Dock USB-C,Accessories,2,159.0,0.0,318.0,2026-06-17T05:47:00+00:00
680,79,FR,105,Dock USB-C,Accessories,1,159.0,0.0,159.0,2026-02-27T00:19:00+00:00
681,16,IT,102,Monitor 27,Displays,3,349.0,0.0,1047.0,2026-02-03T07:44:00+00:00
682,48,DE,106,Webcam HD,Accessories,2,99.0,0.1,178.2,2026-03-12T17:13:00+00:00
683,54,BE,105,Dock USB-C,Accessories,2,159.0,0.1,286.2,2026-03-11T20:27:00+00:00
684,55,ES,102,Monitor 27,Displays,4,349.0,0.1,1256.4,2026-05-07T05:39:00+00:00
685,83,DE,102,Monitor 27,Displays,5,349.0,0.0,1745.0,2026-03-31T03:16:00+00:00
686,37,BE,102,Monitor 27,Displays,2,349.0,0.0,698.0,2026-06-03T06:41:00+00:00
687,58,ES,105,Dock USB-C,Accessories,1,159.0,0.0,159.0,2026-06-23T06:39:00+00:00
688,2,DE,104,Mouse,Accessories,2,49.0,0.0,98.0,2026-05-29T09:43:00+00:00
689,50,DE,105,Dock USB-C,Accessories,5,159.0,0.05,755.25,2026-03-16T11:32:00+00:00
690,88,DE,104,Mouse,Accessories,4,49.0,0.05,186.2,2026-03-30T23:09:00+00:00
691,22,ES,101,Laptop Pro,Computers,5,1299.0,0.0,6495.0,2026-05-25T21:15:00+00:00
692,98,IT,102,Monitor 27,Displays,3,349.0,0.0,1047.0,2026-02-20T00:51:00+00:00
693,29,ES,105,Dock USB-C,Accessories,3,159.0,0.0,477.0,2026-05-23T03:06:00+00:00
694,59,DE,105,Dock USB-C,Accessories,4,159.0,0.1,572.4,2026-04-03T23:44:00+00:00
695,15,FR,105,Dock USB-C,Accessories,1,159.0,0.0,159.0,2026-05-22T02:31:00+00:00
696,70,FR,107,Server Mini,Servers,3,2199.0,0.1,5937.3,2026-05-30T18:02:00+00:00
697,97,ES,101,Laptop Pro,Computers,4,1299.0,0.1,4676.4,2026-02-09T18:49:00+00:00
698,55,ES,101,Laptop Pro,Computers,2,1299.0,0.0,2598.0,2026-06-09T06:06:00+00:00
699,5,ES,104,Mouse,Accessories,3,49.0,0.0,147.0,2026-06-06T23:00:00+00:00
700,12,ES,104,Mouse,Accessories,1,49.0,0.0,49.0,2026-02-08T04:58:00+00:00
701,95,IT,105,Dock USB-C,Accessories,3,159.0,0.1,429.3,2026-04-26T04:37:00+00:00
702,55,ES,102,Monitor 27,Displays,5,349.0,0.0,1745.0,2026-05-23T21:03:00+00:00
703,27,DE,107,Server Mini,Servers,2,2199.0,0.0,4398.0,2026-04-14T18:41:00+00:00
704,45,DE,105,Dock USB-C,Accessories,3,159.0,0.1,429.3,2026-04-09T01:54:00+00:00
705,22,ES,103,Keyboard,Accessories,3,79.0,0.0,237.0,2026-04-15T06:19:00+00:00
706,35,DE,107,Server Mini,Servers,5,2199.0,0.0,10995.0,2026-01-25T16:23:00+00:00
707,97,ES,107,Server Mini,Servers,4,2199.0,0.0,8796.0,2026-02-20T11:38:00+00:00
708,84,ES,102,Monitor 27,Displays,2,349.0,0.0,698.0,2026-01-27T14:56:00+00:00
709,92,IT,103,Keyboard,Accessories,2,79.0,0.05,150.1,2026-03-31T02:28:00+00:00
710,19,FR,105,Dock USB-C,Accessories,3,159.0,0.05,453.15,2026-03-10T07:09:00+00:00
711,58,ES,101,Laptop Pro,Computers,1,1299.0,0.05,1234.05,2026-04-04T20:44:00+00:00
712,96,BE,103,Keyboard,Accessories,3,79.0,0.05,225.15,2026-06-22T23:43:00+00:00
713,63,BE,103,Keyboard,Accessories,5,79.0,0.0,395.0,2026-06-08T04:18:00+00:00
714,100,BE,107,Server Mini,Servers,1,2199.0,0.05,2089.05,2026-04-26T13:39:00+00:00
715,86,DE,106,Webcam HD,Accessories,3,99.0,0.0,297.0,2026-05-25T20:22:00+00:00
716,69,DE,104,Mouse,Accessories,2,49.0,0.05,93.1,2026-05-31T03:48:00+00:00
717,28,ES,104,Mouse,Accessories,3,49.0,0.0,147.0,2026-05-31T19:05:00+00:00
718,37,BE,103,Keyboard,Accessories,5,79.0,0.1,355.5,2026-01-24T18:34:00+00:00
719,73,DE,107,Server Mini,Servers,4,2199.0,0.0,8796.0,2026-06-12T18:37:00+00:00
720,88,DE,107,Server Mini,Servers,1,2199.0,0.0,2199.0,2026-01-19T03:02:00+00:00
721,81,ES,107,Server Mini,Servers,4,2199.0,0.0,8796.0,2026-01-23T14:48:00+00:00
722,21,DE,104,Mouse,Accessories,4,49.0,0.0,196.0,2026-03-19T21:05:00+00:00
723,26,FR,106,Webcam HD,Accessories,2,99.0,0.0,198.0,2026-01-29T22:34:00+00:00
724,36,DE,101,Laptop Pro,Computers,3,1299.0,0.0,3897.0,2026-01-16T00:06:00+00:00
725,48,DE,106,Webcam HD,Accessories,2,99.0,0.0,198.0,2026-03-14T03:38:00+00:00
726,81,ES,103,Keyboard,Accessories,2,79.0,0.05,150.1,2026-04-30T07:51:00+00:00
727,12,ES,106,Webcam HD,Accessories,1,99.0,0.0,99.0,2026-02-08T20:27:00+00:00
728,62,FR,101,Laptop Pro,Computers,2,1299.0,0.1,2338.2,2026-02-11T04:14:00+00:00
729,67,IT,106,Webcam HD,Accessories,4,99.0,0.0,396.0,2026-01-02T11:13:00+00:00
730,90,BE,103,Keyboard,Accessories,1,79.0,0.05,75.05,2026-05-07T08:16:00+00:00
731,17,DE,104,Mouse,Accessories,1,49.0,0.0,49.0,2026-03-11T17:39:00+00:00
732,12,ES,106,Webcam HD,Accessories,1,99.0,0.0,99.0,2026-02-27T01:03:00+00:00
733,48,DE,103,Keyboard,Accessories,2,79.0,0.05,150.1,2026-05-21T19:18:00+00:00
734,97,ES,107,Server Mini,Servers,2,2199.0,0.0,4398.0,2026-01-13T10:53:00+00:00
735,68,IT,105,Dock USB-C,Accessories,1,159.0,0.1,143.1,2026-04-29T07:58:00+00:00
736,22,ES,104,Mouse,Accessories,3,49.0,0.0,147.0,2026-04-25T08:07:00+00:00
737,96,BE,102,Monitor 27,Displays,4,349.0,0.1,1256.4,2026-05-05T23:39:00+00:00
738,57,ES,107,Server Mini,Servers,2,2199.0,0.0,4398.0,2026-06-13T05:16:00+00:00
739,13,BE,102,Monitor 27,Displays,1,349.0,0.1,314.1,2026-05-13T21:27:00+00:00
740,50,DE,103,Keyboard,Accessories,4,79.0,0.0,316.0,2026-05-25T00:16:00+00:00
741,18,BE,102,Monitor 27,Displays,3,349.0,0.0,1047.0,2026-02-15T04:15:00+00:00
742,71,FR,105,Dock USB-C,Accessories,5,159.0,0.1,715.5,2026-02-21T20:50:00+00:00
743,100,BE,106,Webcam HD,Accessories,1,99.0,0.0,99.0,2026-02-07T09:36:00+00:00
744,67,IT,105,Dock USB-C,Accessories,5,159.0,0.0,795.0,2026-05-17T03:22:00+00:00
745,51,IT,103,Keyboard,Accessories,1,79.0,0.0,79.0,2026-04-01T02:11:00+00:00
746,50,DE,101,Laptop Pro,Computers,2,1299.0,0.05,2468.1,2026-04-27T03:49:00+00:00
747,77,DE,101,Laptop Pro,Computers,5,1299.0,0.0,6495.0,2026-03-07T17:39:00+00:00
748,41,BE,102,Monitor 27,Displays,4,349.0,0.1,1256.4,2026-03-18T14:46:00+00:00
749,47,DE,105,Dock USB-C,Accessories,2,159.0,0.05,302.1,2026-05-21T05:47:00+00:00
750,10,ES,101,Laptop Pro,Computers,5,1299.0,0.0,6495.0,2026-01-03T12:15:00+00:00
751,34,DE,102,Monitor 27,Displays,1,349.0,0.0,349.0,2026-06-22T16:50:00+00:00
752,51,IT,105,Dock USB-C,Accessories,3,159.0,0.1,429.3,2026-05-20T15:33:00+00:00
753,54,BE,104,Mouse,Accessories,4,49.0,0.0,196.0,2026-04-27T14:33:00+00:00
754,69,DE,105,Dock USB-C,Accessories,5,159.0,0.0,795.0,2026-02-20T12:16:00+00:00
755,11,ES,103,Keyboard,Accessories,1,79.0,0.1,71.1,2026-06-17T15:34:00+00:00
756,27,DE,107,Server Mini,Servers,2,2199.0,0.1,3958.2,2026-03-01T11:35:00+00:00
757,51,IT,105,Dock USB-C,Accessories,1,159.0,0.0,159.0,2026-05-08T04:33:00+00:00
758,56,DE,106,Webcam HD,Accessories,2,99.0,0.0,198.0,2026-02-14T12:08:00+00:00
759,12,ES,104,Mouse,Accessories,1,49.0,0.05,46.55,2026-04-22T11:09:00+00:00
760,78,BE,101,Laptop Pro,Computers,3,1299.0,0.0,3897.0,2026-01-22T17:51:00+00:00
761,2,DE,106,Webcam HD,Accessories,2,99.0,0.0,198.0,2026-01-30T19:47:00+00:00
762,64,BE,103,Keyboard,Accessories,5,79.0,0.1,355.5,2026-05-23T12:55:00+00:00
763,93,ES,103,Keyboard,Accessories,2,79.0,0.0,158.0,2026-01-24T02:34:00+00:00
764,96,BE,107,Server Mini,Servers,3,2199.0,0.0,6597.0,2026-05-21T10:25:00+00:00
765,4,FR,103,Keyboard,Accessories,4,79.0,0.0,316.0,2026-04-06T08:45:00+00:00
766,9,BE,103,Keyboard,Accessories,5,79.0,0.0,395.0,2026-04-01T07:42:00+00:00
767,59,DE,105,Dock USB-C,Accessories,3,159.0,0.0,477.0,2026-04-01T22:49:00+00:00
768,73,DE,102,Monitor 27,Displays,3,349.0,0.0,1047.0,2026-02-16T10:37:00+00:00
769,99,ES,101,Laptop Pro,Computers,5,1299.0,0.0,6495.0,2026-02-11T13:54:00+00:00
770,95,IT,105,Dock USB-C,Accessories,1,159.0,0.0,159.0,2026-06-06T07:40:00+00:00
771,2,DE,102,Monitor 27,Displays,1,349.0,0.05,331.55,2026-03-08T06:14:00+00:00
772,50,DE,102,Monitor 27,Displays,2,349.0,0.0,698.0,2026-04-11T15:30:00+00:00
773,92,IT,106,Webcam HD,Accessories,4,99.0,0.0,396.0,2026-02-28T13:58:00+00:00
774,32,FR,104,Mouse,Accessories,3,49.0,0.0,147.0,2026-05-31T08:50:00+00:00
775,10,ES,105,Dock USB-C,Accessories,3,159.0,0.0,477.0,2026-04-02T09:27:00+00:00
776,87,FR,101,Laptop Pro,Computers,2,1299.0,0.0,2598.0,2026-05-27T10:12:00+00:00
777,67,IT,101,Laptop Pro,Computers,4,1299.0,0.0,5196.0,2026-06-09T15:37:00+00:00
778,60,BE,107,Server Mini,Servers,3,2199.0,0.0,6597.0,2026-03-01T13:59:00+00:00
779,12,ES,105,Dock USB-C,Accessories,4,159.0,0.0,636.0,2026-03-09T03:49:00+00:00
780,26,FR,103,Keyboard,Accessories,5,79.0,0.0,395.0,2026-05-15T15:15:00+00:00
781,80,DE,102,Monitor 27,Displays,4,349.0,0.0,1396.0,2026-04-18T17:08:00+00:00
782,64,BE,107,Server Mini,Servers,2,2199.0,0.1,3958.2,2026-05-19T10:35:00+00:00
783,32,FR,102,Monitor 27,Displays,1,349.0,0.05,331.55,2026-01-05T08:27:00+00:00
784,30,FR,105,Dock USB-C,Accessories,3,159.0,0.0,477.0,2026-06-23T02:56:00+00:00
785,43,DE,101,Laptop Pro,Computers,4,1299.0,0.0,5196.0,2026-01-19T22:09:00+00:00
786,27,DE,105,Dock USB-C,Accessories,2,159.0,0.05,302.1,2026-03-31T13:42:00+00:00
787,8,FR,102,Monitor 27,Displays,3,349.0,0.0,1047.0,2026-01-08T23:48:00+00:00
788,30,FR,107,Server Mini,Servers,5,2199.0,0.05,10445.25,2026-05-08T14:02:00+00:00
789,48,DE,104,Mouse,Accessories,1,49.0,0.1,44.1,2026-01-18T09:34:00+00:00
790,65,IT,102,Monitor 27,Displays,4,349.0,0.0,1396.0,2026-04-18T18:01:00+00:00
791,73,DE,101,Laptop Pro,Computers,4,1299.0,0.0,5196.0,2026-02-13T02:28:00+00:00
792,38,DE,103,Keyboard,Accessories,3,79.0,0.05,225.15,2026-05-08T13:31:00+00:00
793,95,IT,103,Keyboard,Accessories,3,79.0,0.05,225.15,2026-02-19T12:11:00+00:00
794,30,FR,101,Laptop Pro,Computers,2,1299.0,0.0,2598.0,2026-05-22T23:35:00+00:00
795,99,ES,105,Dock USB-C,Accessories,1,159.0,0.0,159.0,2026-01-20T05:37:00+00:00
796,22,ES,104,Mouse,Accessories,4,49.0,0.0,196.0,2026-03-16T00:04:00+00:00
797,16,IT,105,Dock USB-C,Accessories,3,159.0,0.0,477.0,2026-03-24T06:27:00+00:00
798,40,BE,104,Mouse,Accessories,3,49.0,0.0,147.0,2026-01-17T11:03:00+00:00
799,21,DE,107,Server Mini,Servers,3,2199.0,0.1,5937.3,2026-01-08T08:12:00+00:00
800,28,ES,107,Server Mini,Servers,3,2199.0,0.0,6597.0,2026-01-17T14:30:00+00:00
801,92,IT,102,Monitor 27,Displays,3,349.0,0.05,994.65,2026-04-04T11:20:00+00:00
802,7,FR,106,Webcam HD,Accessories,3,99.0,0.0,297.0,2026-05-30T07:01:00+00:00
803,23,FR,101,Laptop Pro,Computers,4,1299.0,0.05,4936.2,2026-04-12T04:59:00+00:00
804,96,BE,105,Dock USB-C,Accessories,2,159.0,0.0,318.0,2026-03-26T02:41:00+00:00
